,Topic,TweetId,AuthorId,AuthorName,AuthorUsername,#urls,urls,Text,canonical_urls
6168,4.0,1435668725504479243,753734119893393408,Donald R.Betts,Donaldbetts14R,0,https://t.co/SSab7h0WxA?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/SSab7h0WxA?",
6169,4.0,1435668269755629568,1508090533,bill gisbrecht,BillGisbrecht,0,https://t.co/RJxjqrnnTe?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/RJxjqrnnTe?",
6170,4.0,1435666352988168196,2646245804,glenn gawinowicz,glenntaxcwf,0,https://t.co/ohZTK01PMF?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/ohZTK01PMF?",
6172,4.0,1435664732384645121,1386359880781549568,Cody Goin,CodyGoin6,0,https://t.co/08hfC9kpKI?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/08hfC9kpKI?",
6173,4.0,1435663676942557189,3818620154,Pat Copenhaver,patcope6,0,https://t.co/VcIPJLY4tw?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/VcIPJLY4tw?",
6174,4.0,1435663406992744449,123041474,Philip Shook,macbeestje,0,https://t.co/WPvrTHyrze?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/WPvrTHyrze?",
6175,4.0,1435661365276921857,883115729553309696,Kathi Aker,AkerKathi,0,https://t.co/grii8g3EyF?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/grii8g3EyF?",
6176,4.0,1435661134091149322,228174127,~Journey🍀🌿🍄🌾🌽🥝🥦🥬🍒🥑🍓🍏🍌🍉🌶🍇🍋🍍🌱,SouLJOo0oOurney,0,https://t.co/jjV4lvpljT?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/jjV4lvpljT?",
6179,4.0,1435658708516671489,386751727,William Ferry,williamferry1,0,https://t.co/qextVLwf3W?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign a petition to pressure the Senate to END fossil fuel subsidies https://t.co/qextVLwf3W? #GreenNewDeal",
6180,4.0,1435656917427294211,611382961,rebecca,RebeccabirdT,0,https://t.co/ZmXrTK3Fu6?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/ZmXrTK3Fu6?",
6181,4.0,1435656350189694977,2153520132,Shirlee Miller,SqirleeBob,0,https://t.co/OskmRbXVWr?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/OskmRbXVWr?",
6182,4.0,1435654784644784137,870709132793266179,Verna Rosenzweig,vr5240,0,https://t.co/X2Od8bW0JX?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/X2Od8bW0JX?",
6183,4.0,1435651697255272448,1084540472440180736,Robert Funk,RobertF24351926,0,https://t.co/lkBGE2GGhU?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/lkBGE2GGhU?",
6184,4.0,1435650822222880774,1329248459191410688,Brianbro,brianhugstrees,0,https://t.co/WyIJ8wr6UQ?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/WyIJ8wr6UQ?",
6185,4.0,1435648742389161988,3374191409,Justice4Allornone,meout_meout,0,https://t.co/WSAw2Ps1an?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/WSAw2Ps1an?",
6186,4.0,1435648126732414976,179733102,futurecreature,futurecreature,0,https://t.co/0VV2usaOQG?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/0VV2usaOQG?",
6187,4.0,1435647056832438281,2374302894,Jordan Briskin,JordanBriskin,0,https://t.co/NkGZ1FXKpm?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/NkGZ1FXKpm?",
6189,4.0,1435641405943156736,1638074594,green-tea party 🌹✌🏽☮️❤️♻️,GreenTea_pRt,0,https://t.co/msHZVh0LzD?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign the petition to pressure the Senate to END fossil fuel subsidies https://t.co/msHZVh0LzD? #climate",
6190,4.0,1435641173587025926,1000905390,R. A. Feldon iv,AldenFeldon,0,https://t.co/hGdR2LfsvQ?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/hGdR2LfsvQ?",
6191,4.0,1435641049351741440,15789630,afitguy,afitguy,0,https://t.co/VIE1C6EnzM?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/VIE1C6EnzM?",
6192,4.0,1435640475701039104,104294199,Mrs. Judith G. Anderson,ladygingermint,0,https://t.co/gQvgMK1ki8?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/gQvgMK1ki8?",
6193,4.0,1435640075795124230,1151561791408730112,Karen Westberg,karen_westberg,0,https://t.co/bwt4VfFLLs?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/bwt4VfFLLs?",
6194,4.0,1435639433198452738,1188129950,Becky Robinson,Cincothecat,0,https://t.co/zvgqSqzmG3?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/zvgqSqzmG3?",
6195,4.0,1435639427808862209,745839808006721536,Debra Kern,DebraKern4,0,https://t.co/JVK2I3zTbL?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/JVK2I3zTbL?",
6196,4.0,1435639412508053506,859895247266086912,Wally Elton,wallyelton1,0,https://t.co/HSAvr21srW?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign this petition to pressure the Senate to END fossil fuel subsidies https://t.co/HSAvr21srW?",
6197,4.0,1435638456856743939,1260978645541310465,Ji Montgomery,JiMontgomery12,0,https://t.co/PXqSmsov6l?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/PXqSmsov6l?",
6198,4.0,1435637046438154249,588153952,Lutz Grubmüller,JosephusLudwig,0,https://t.co/SassLmrSMo?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/SassLmrSMo?",
6199,4.0,1435637032399822849,589119722,Politically_Left,PoliticallyLib,0,https://t.co/M667KnLxLE?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/M667KnLxLE?",
6200,4.0,1435636801201442828,104614839,RICHARD LEWIS,RLEWIS3922,0,https://t.co/JzfUZO5h6d?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/JzfUZO5h6d?",
6201,4.0,1435636603263782912,16682928,lemon9,lemon9,0,https://t.co/TVBt82se5q?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/TVBt82se5q?",
6202,4.0,1435636345255256066,46717502,William Wallin,wmwallin,0,https://t.co/jQzZRZqqv6?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/jQzZRZqqv6?",
6203,4.0,1435636181392187393,3396955819,jacqueline wright,jacquelinewrite,0,https://t.co/q5tRESAClR?,"Please sign #climateaction 

Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/q5tRESAClR?",
6204,4.0,1435635487339732997,1219089559830425600,allison lehenbauer,allisonlehenba1,0,https://t.co/DS57RaMNvb?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/DS57RaMNvb?",
6205,4.0,1435634694184443908,267357794,j kelly,genieolog,0,https://t.co/b3t8wiLstt?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/b3t8wiLstt?",
6206,4.0,1435633192313122819,553125397,Dean Sigler,DeanSigler,0,https://t.co/K7nBNZ8DWv?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/K7nBNZ8DWv?",
6207,4.0,1435632949043466242,898190405816033280,Betty Spencer Dickey,bespencerd,0,https://t.co/zptovx1d03?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 
Why ?
Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/zptovx1d03?",
6208,4.0,1435632844798263298,21431950,gme11🌊🌊🌊,gme11,0,https://t.co/usiuNaPyZ9?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/usiuNaPyZ9?",
6209,4.0,1435632073134559238,22541813,Anna Pylant,polianna315,0,https://t.co/G3ZmqVRGmk?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/G3ZmqVRGmk?",
6210,4.0,1435630518557679616,16936274,Karl Walko,KarlRWalko,0,https://t.co/bRXRopRge3?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/bRXRopRge3?",
6211,4.0,1435630295039057921,827370702273523713,👶🏽🔥,imalwayseatin,0,https://t.co/qaK4ABc0jw?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/qaK4ABc0jw?",
6212,4.0,1435629794163625987,1633538270,LiL'Silver,LiLSilverJ,0,https://t.co/A57lS7DE2L?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/A57lS7DE2L?",
6213,4.0,1435628938647281666,82060176,Matthew Sleigh,Matthew_Sleigh,0,https://t.co/wrNBqlBHv7?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/wrNBqlBHv7?",
6214,4.0,1435626573097537539,204590861,Joshua Paterno,mrpaternomaa,0,https://t.co/RvJarwBD9X?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/RvJarwBD9X?",
6215,4.0,1435625028935168001,1038062277180751872,Peter Lauterbach,PeterRuLa,0,https://t.co/SMk7Y7QDqd?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/SMk7Y7QDqd?",
6216,4.0,1435621214467284992,231491006,Primal Tree Survivor,paintleafwoman,0,https://t.co/hFDLfw8B38?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/hFDLfw8B38?",
6217,4.0,1435620526190333955,1344225722731151360,Jennie Bloom,JennieBloom9,0,https://t.co/5GRubo08BM?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/5GRubo08BM?",
6218,4.0,1435620212204703754,61373747,Sunshine,bestcoastsxmcp,0,https://t.co/IE6hmEeyHX?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/IE6hmEeyHX?",
6219,4.0,1435619378070917121,745157610,Timothy Spurlin,xenoview13,0,https://t.co/kXsDGZv8Y6?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/kXsDGZv8Y6?",
6220,4.0,1435619027645186055,55762356,Jeffrey #IStandWithUkraine,MOJOCHEFJEFF,0,https://t.co/c7UKXg76rp?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/c7UKXg76rp?",
6221,4.0,1435618236993839110,780164685282873345,David Diem,TheDaveDiem,0,https://t.co/pA6J3zsctd?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/pA6J3zsctd?",
6222,4.0,1435618097805893637,837375362115981312,Margaret Walden,puffandwhit,0,https://t.co/H7CQ1JrjTu?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/H7CQ1JrjTu?",
6223,4.0,1435617986203770886,829429371001831432,PScoville2461,PScoville2461,0,https://t.co/SelqBBR4Xb?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/SelqBBR4Xb?",
6224,4.0,1435617349411954694,396907267,Kevin H,kevin_h86,0,https://t.co/bBerNgdoIg?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/bBerNgdoIg?",
6225,4.0,1435617175809708036,1301674611168473091,Charles Phillips,Charles65810770,0,https://t.co/5kc4jkZJXr?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/5kc4jkZJXr?",
6226,4.0,1435615406937542662,14640193,sduncan,sduncan,0,https://t.co/Mzvgg6HiGz?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/Mzvgg6HiGz?",
6227,4.0,1435614973355565057,732728528,cynthia disanto,Spaghettigirl71,0,https://t.co/uTzksslR28?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/uTzksslR28?",
6228,4.0,1435614309111980032,253664860,Den,molldenmia,0,https://t.co/pkullWwGJP?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/pkullWwGJP? #ClimateChange",
6229,4.0,1435614129453076485,817614530184237056,Lori Koon,loriekoon,0,https://t.co/la77KDixft?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/la77KDixft?",
6230,4.0,1435613406573125636,15014828,Julie-Marion Daze 💙 💛🇺🇦,JGYogablu,0,https://t.co/mc9vAM5HUG?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/mc9vAM5HUG?",
6231,4.0,1435610829437669376,3251888531,Brenda Bellis 🙋❤💙💜,buckeyegma,0,https://t.co/GE6aJOe2Kv?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you PLEASE sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/GE6aJOe2Kv?",
6232,4.0,1435610538265006083,3761415808,Joyce Shiffrin,ShiffrinJoyce,0,https://t.co/QDiR0Iu9vp?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/QDiR0Iu9vp?",
6233,4.0,1435610117022666762,24320423,mindy,mindylmaxwell,0,https://t.co/keUgwdJWrF?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/keUgwdJWrF?",
6234,4.0,1435609916677541891,54537502,Kathleen Moraski,klmoraski,0,https://t.co/lurKK1G4yv?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/lurKK1G4yv?",
6235,4.0,1435609862575046658,270547624,Mick,michaellamperd,0,https://t.co/hkwHLpanXC?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 
Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/hkwHLpanXC?",
6236,4.0,1435609037345787916,1684620936,Dick Dierks,DickDierks,0,https://t.co/hAKvnmdgIQ?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/hAKvnmdgIQ?",
6237,4.0,1435608559161516033,277170859,Ernest A. Canning,cann4ing,0,https://t.co/vY1BNdfXdF?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/vY1BNdfXdF?",
6238,4.0,1435607675371286528,537837123,Joe Wiederhold,JoeWiederhold,0,https://t.co/Rh18iLNPED?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/Rh18iLNPED?",
6239,4.0,1435606060539256834,610472648,Constance P. Glore,cpglore,0,https://t.co/4s14qBGFx7?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/4s14qBGFx7?",
6240,4.0,1435606026254962690,2951512073,Nataliya Yakovleva,natashayakovle5,0,https://t.co/SWgVfE0nGl?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/SWgVfE0nGl?",
6241,4.0,1435605473378590723,415870247,Kathryn Elalouf,katelalouf,0,https://t.co/QafFuRpbFg?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/QafFuRpbFg? SAVE THE PLANET!",
6242,4.0,1435605260588883970,889845635356082177,Gary B. Larson,Garbltoo,0,https://t.co/XMHTmUVRJO?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/XMHTmUVRJO?",
6243,4.0,1435605030929944587,1176854570527535104,Carol McFerren,McferrenCarol,0,https://t.co/WyL4FZSDbs?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/WyL4FZSDbs?",
6244,4.0,1435604269277843457,19070844,craig clark,cclark112263,0,https://t.co/hwmkYKBvSu?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/hwmkYKBvSu?",
6245,4.0,1435604138281377796,27656082,Joy,liljoyful,0,https://t.co/qOMPPgN8Hr?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/qOMPPgN8Hr?",
6246,4.0,1435603738090037250,1356614317550964737,Blue Limousine,BleuLimousine,0,https://t.co/D4vHAoPc1h?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/D4vHAoPc1h?",
6247,4.0,1435603628321091588,999627025148272640,Yvonne Taylor,YvonneT73335729,0,https://t.co/Qu8WNfB2J7?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/Qu8WNfB2J7?",
6248,4.0,1435603402952638468,1301232204341587968,Rev James A Clark Jr,RevJamesAClark2,0,https://t.co/njtAuqyo3E?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/njtAuqyo3E?",
6249,4.0,1435602783328030727,1720436113,Eric,TimeToWakeUp858,0,https://t.co/InBJXNWQ62?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/InBJXNWQ62?",
6250,4.0,1435602246490902542,1056631401104183296,E. Mccoy,EdMccoy10,0,https://t.co/3FFX1jkk8X?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/3FFX1jkk8X?",
6251,4.0,1435602017486086145,904742382524141568,its ya boi,yobayomayo,0,https://t.co/AG7mtaf8lg?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/AG7mtaf8lg?",
6253,4.0,1435601406673788932,401333739,Maggie Louden,NanaMagL,0,https://t.co/KlGqbc9I4A?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/KlGqbc9I4A?",
6254,4.0,1435601151798427650,2173004186,Erin Breen,erinstbreen,0,https://t.co/MyhfIjtBQX?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/MyhfIjtBQX?",
6255,4.0,1435601031161737217,1078791016377769984,Extinction Rebellion SF Bay Area,xrsfbay,0,https://t.co/7EhnF9f2uC,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Sign the petition to pressure the Senate to END fossil fuel subsidies https://t.co/7EhnF9f2uC",
6256,4.0,1435600521746862084,2350813094,Dr Stefan with a Kick (Serve) PhD 🇺🇸,ScienceNTennis,0,https://t.co/c7PVtKBbhn?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/c7PVtKBbhn?",
6257,4.0,1435600254867476481,39656536,Social Justice Link Dump (w/ some Animal Crossing),NuclearPotato,0,https://t.co/Un9tNdnfXp?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/Un9tNdnfXp?",
6258,4.0,1435600184520630272,57656628,Bonnie Maller,guidedsoul,0,https://t.co/DV2TRH3dgG?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/DV2TRH3dgG?",
